loss,actor_loss,critic_loss,mean_entropy,mean_reward,mean_value,mean_returns,mean_advantage,gradient_norm
0.0437,0.0315,0.0454,1.0570,0.2845,1.1583,1.1306,-0.0881,0.5392
0.0650,0.0497,0.0477,0.8547,0.2861,1.1867,1.1751,-0.0853,1.1984
-0.0115,-0.0296,0.0519,0.7884,0.3065,1.3244,1.2479,-0.0214,1.1313
-0.2083,-0.2121,0.0275,1.0000,0.3407,1.2300,1.2906,0.1616,0.6484
-0.0597,-0.0706,0.0376,0.7987,0.2865,1.1599,1.2273,0.0304,0.7885
-0.1054,-0.1045,0.0160,0.8907,0.2831,1.2316,1.2641,0.0541,0.4848
-0.1338,-0.1393,0.0291,0.8965,0.3389,1.3386,1.3460,0.0792,0.4526
0.0154,0.0053,0.0407,1.0261,0.2728,1.1727,1.1591,-0.0403,1.7191
0.0269,0.0035,0.0637,0.8482,0.2669,1.1048,1.1240,-0.0518,1.3907
-0.0487,-0.0439,0.0084,0.8987,0.2952,1.1750,1.1778,-0.0139,0.5912
-0.0997,-0.1009,0.0177,0.7689,0.3129,1.3336,1.3550,0.0452,0.4462
0.0938,0.0730,0.0577,0.8031,0.2708,1.3372,1.2739,-0.1065,1.1507
-0.0301,-0.0372,0.0267,0.6277,0.3081,1.3284,1.3189,-0.0016,2.2722
0.0235,0.0309,0.0038,0.9242,0.2808,1.3329,1.3381,-0.0806,0.9003
-0.0357,-0.0561,0.0561,0.7579,0.3020,1.2019,1.2441,0.0266,1.1434
-0.1335,-0.1351,0.0181,0.7408,0.3230,1.2154,1.2380,0.0924,0.3362
-0.0928,-0.0885,0.0089,0.8784,0.2782,1.3204,1.3065,0.0267,0.6574
0.0629,0.0547,0.0314,0.7541,0.3144,1.3577,1.3159,-0.1044,0.7895
-0.0256,-0.0282,0.0191,0.6850,0.3225,1.2547,1.2554,-0.0231,1.0284
-0.0411,-0.0691,0.0676,0.5774,0.3331,1.1397,1.1925,0.0297,0.6866
-0.0402,-0.0381,0.0060,0.5174,0.3072,1.3577,1.3589,-0.0261,0.8009
0.0334,0.0212,0.0368,0.6182,0.3289,1.2724,1.2503,-0.0675,0.7145
-0.1223,-0.1200,0.0074,0.5969,0.2844,1.2695,1.2820,0.0879,1.3550
0.0015,-0.0058,0.0262,0.5802,0.2974,1.3087,1.2656,-0.0313,0.5923
-0.0946,-0.1109,0.0465,0.6981,0.3606,1.1057,1.1392,0.0645,0.7644
-0.1994,-0.2007,0.0183,0.7811,0.2434,1.2749,1.2665,0.1246,0.9255
-0.0205,-0.0171,0.0062,0.6501,0.2841,1.1392,1.1462,-0.0397,0.7566
-0.0964,-0.0975,0.0194,0.8564,0.2821,1.2817,1.2561,0.0443,0.9931
-0.0187,-0.0274,0.0372,0.9977,0.2822,1.1414,1.1984,-0.0174,1.2852
-0.0885,-0.0891,0.0182,0.8472,0.2668,1.1419,1.1942,0.0564,1.6572
-0.0457,-0.0496,0.0265,0.9256,0.2641,1.2207,1.2304,0.0124,1.5513
-0.0983,-0.1049,0.0278,0.7266,0.2496,1.1852,1.2498,0.0765,0.7238
-0.0283,-0.0366,0.0319,0.7598,0.3119,1.2102,1.2522,-0.0004,0.6364
-0.0874,-0.0985,0.0388,0.8301,0.2191,1.1556,1.1356,0.0515,0.6593
-0.0868,-0.0907,0.0316,1.1914,0.3100,1.2603,1.2846,0.0223,0.5012
0.0001,-0.0046,0.0333,1.1968,0.2746,1.2420,1.2402,-0.0608,0.4200
0.0551,0.0155,0.1015,1.1147,0.3067,1.2204,1.1529,-0.0650,2.3532
-0.0741,-0.0740,0.0225,1.1388,0.2535,1.2932,1.2638,0.0096,1.8994
0.0242,-0.0084,0.0865,1.0597,0.2755,1.1875,1.1532,-0.0605,0.7386
-0.0252,-0.0574,0.0806,0.8194,0.2776,0.9805,0.9713,0.0304,4.5438
0.0442,-0.0060,0.1164,0.8026,0.2974,1.0969,1.0972,-0.0170,2.9519
0.0770,0.0334,0.1063,0.9557,0.2343,1.1710,1.0994,-0.0913,1.4654
-0.1301,-0.1432,0.0436,0.8650,0.2910,1.1866,1.2284,0.1217,0.8325
-0.1242,-0.1314,0.0311,0.8317,0.3258,1.2989,1.2742,0.0768,0.6705
-0.0503,-0.0477,0.0150,1.0039,0.3019,1.2583,1.3032,0.0434,0.8703
-0.0007,-0.0413,0.0986,0.8647,0.2550,1.1916,1.1449,-0.0180,1.1843
0.0113,0.0084,0.0240,0.9037,0.2287,1.0781,1.1071,-0.0625,0.8548
-0.0710,-0.0869,0.0473,0.7708,0.2918,1.1825,1.1908,0.0696,1.0828
-0.0828,-0.0968,0.0440,0.7960,0.3258,1.2609,1.2339,0.0479,0.6009
-0.0800,-0.0902,0.0378,0.8729,0.2912,1.2542,1.2834,0.0681,1.3458
-0.0491,-0.0500,0.0180,0.8120,0.3135,1.2799,1.2821,0.0108,1.1603
0.0969,0.0613,0.0867,0.7788,0.2548,1.1224,1.0940,-0.0926,2.8230
0.0421,0.0125,0.0727,0.6831,0.2428,1.1727,1.1177,-0.0563,0.5524
-0.0309,-0.0614,0.0785,0.8718,0.2818,1.2150,1.2148,0.0300,1.3756
-0.0319,-0.0420,0.0341,0.6903,0.2645,1.1885,1.1707,0.0096,1.3197
-0.0141,-0.0397,0.0658,0.7327,0.2988,1.2326,1.2226,0.0073,0.8288
-0.0651,-0.0660,0.0178,0.7999,0.2504,1.1567,1.1311,0.0046,1.6937
-0.0134,-0.0278,0.0481,0.9686,0.3204,1.2090,1.2520,-0.0145,1.9898
-0.0038,-0.0203,0.0499,0.8401,0.2856,1.2143,1.1984,-0.0216,0.6845
-0.0364,-0.0577,0.0580,0.7774,0.2707,1.1447,1.1290,-0.0005,0.8839
-0.0245,-0.0342,0.0343,0.7426,0.2887,1.1065,1.1399,-0.0224,0.8956
0.0002,-0.0012,0.0173,0.7236,0.2241,1.1781,1.1812,-0.0350,1.9200
-0.0595,-0.0761,0.0461,0.6499,0.2615,1.1277,1.2070,0.0467,0.9745
0.0599,0.0602,0.0159,0.8208,0.2845,1.1426,1.1289,-0.1303,1.4559
-0.0892,-0.1318,0.0991,0.6947,0.3209,1.1551,1.1862,0.1051,1.2173
-0.1846,-0.2112,0.0669,0.6899,0.3125,1.0552,1.1166,0.1842,1.4050
-0.0095,-0.0183,0.0328,0.7646,0.3201,1.1755,1.1626,-0.0396,1.4242
0.0501,0.0309,0.0541,0.7775,0.2972,1.2021,1.1740,-0.0822,1.2659
-0.0103,-0.0142,0.0208,0.6411,0.2634,1.2269,1.2123,-0.0411,0.4687
-0.0968,-0.1047,0.0298,0.6937,0.3062,1.3072,1.3223,0.0647,0.3522
0.0192,-0.0021,0.0564,0.6903,0.2375,1.1337,1.0985,-0.0553,2.3574
0.0440,0.0322,0.0402,0.8272,0.3084,1.2530,1.2081,-0.0907,0.9514
-0.1626,-0.1814,0.0540,0.8194,0.3194,1.1430,1.2060,0.1489,0.6705
0.0649,0.0379,0.0719,0.8855,0.2842,1.1614,1.1671,-0.0744,2.3535
0.0740,0.0622,0.0400,0.8166,0.2841,1.1730,1.1538,-0.1301,0.7601
-0.0694,-0.0809,0.0390,0.7941,0.2885,1.1117,1.1561,0.0530,1.1946
-0.1186,-0.1216,0.0231,0.8527,0.2434,1.2640,1.2525,0.0634,1.1008
