loss,actor_loss,critic_loss,mean_entropy,mean_reward,mean_value,mean_returns,mean_advantage,gradient_norm
0.2202,0.0732,0.3105,0.8341,0.1995,0.8815,0.7902,-0.1057,2.5271
0.1036,-0.0497,0.3223,0.7845,0.1552,0.6732,0.6974,0.0081,3.0632
0.0766,-0.0199,0.2101,0.8478,0.2802,1.0332,0.9779,-0.0287,3.5031
0.1844,0.0591,0.2646,0.6933,0.2023,0.7189,0.7734,0.0185,14.1727
-0.0361,-0.0228,0.0113,1.8856,0.2962,1.4146,1.3535,-0.0529,2.4405
0.1039,0.1196,0.0077,1.9513,0.3280,1.3824,1.3369,-0.1691,8.6640
-0.0501,-0.0281,0.0068,2.5430,0.3338,1.4735,1.4497,-0.0189,3.8571
-0.0593,-0.0378,0.0071,2.5031,0.3800,1.4538,1.4324,0.0010,4.7006
0.0404,0.0627,0.0060,2.5273,0.3187,1.4330,1.4173,-0.0909,2.4349
-0.0366,-0.0185,0.0058,2.1016,0.3500,1.3728,1.3647,-0.0248,3.3204
-0.0868,-0.0667,0.0061,2.3140,0.3305,1.4275,1.4164,0.0113,2.6037
-0.0714,-0.0534,0.0076,2.1827,0.3011,1.3135,1.3679,-0.0040,3.2606
0.0392,0.0566,0.0056,2.0190,0.2739,1.3186,1.3189,-0.1217,2.5255
0.0632,0.0821,0.0063,2.2039,0.3329,1.3323,1.3594,-0.1116,2.8586
-0.0266,-0.0083,0.0054,2.1017,0.3355,1.3836,1.3512,-0.0403,3.2729
-0.0429,-0.0263,0.0071,2.0137,0.2814,1.3312,1.3507,-0.0476,1.4326
0.0643,0.0772,0.0093,1.7550,0.3390,1.3513,1.3195,-0.1158,2.9457
-0.0430,-0.0313,0.0076,1.5518,0.3241,1.3561,1.3392,-0.0468,1.8992
-0.1648,-0.1526,0.0047,1.4544,0.2769,1.3005,1.2814,0.0882,1.3735
0.0069,0.0131,0.0059,0.9190,0.3659,1.3740,1.3339,-0.0539,2.9612
-0.0156,-0.0428,0.0721,0.8781,0.3245,1.2301,1.2169,0.0101,0.7913
0.0336,-0.0644,0.2099,0.6961,0.2082,0.8850,0.8438,0.0243,3.2279
0.0721,-0.0476,0.2563,0.8352,0.1959,0.6445,0.6464,0.0269,3.7426
-0.0772,-0.1960,0.2550,0.8710,0.2267,0.7902,0.8649,0.1355,1.6995
0.1555,0.0009,0.3263,0.8567,0.1779,0.8052,0.7485,-0.0471,2.6277
0.0457,-0.0703,0.2484,0.8220,0.1751,0.5744,0.5679,0.0030,0.7042
-0.1592,-0.1334,0.0077,2.9612,0.3596,1.4232,1.4090,0.0878,5.0718
-0.1004,-0.0753,0.0090,2.9664,0.3095,1.3527,1.3827,0.0314,3.7493
-0.1026,-0.0764,0.0074,2.9947,0.3551,1.3626,1.3669,0.0200,2.0280
-0.0842,-0.0596,0.0046,2.6873,0.2700,1.3087,1.3252,0.0051,2.6574
-0.0369,-0.0109,0.0043,2.8176,0.2739,1.3824,1.3787,0.0003,6.2985
-0.1136,-0.0912,0.0070,2.5935,0.3544,1.4040,1.3852,0.0288,4.4075
0.0117,0.0360,0.0068,2.7632,0.2983,1.3836,1.3448,-0.1078,5.0948
-0.0293,-0.0019,0.0042,2.9434,0.3693,1.3658,1.3963,-0.0388,4.9327
-0.2191,-0.1954,0.0058,2.6602,0.2963,1.3138,1.3362,0.1192,2.5749
-0.0695,-0.0462,0.0056,2.6108,0.3418,1.3554,1.3603,-0.0110,6.7213
-0.0073,0.0139,0.0059,2.4149,0.2907,1.3871,1.3608,-0.0756,1.4548
-0.1150,-0.0943,0.0073,2.4406,0.3201,1.4060,1.4213,0.0157,3.1312
-0.1297,-0.1111,0.0059,2.1526,0.2819,1.3584,1.3385,0.0201,1.2570
-0.1513,-0.1396,0.0099,1.6734,0.2886,1.2513,1.3258,0.0839,2.9333
-0.0360,-0.0238,0.0038,1.4205,0.2909,1.3125,1.2870,-0.0359,1.5275
-0.0116,-0.1237,0.2462,1.1001,0.2675,1.0180,1.0097,0.0651,1.8005
0.0498,-0.0978,0.3158,1.0313,0.2875,0.8608,0.8485,0.0449,3.2448
0.1347,-0.0197,0.3301,1.0613,0.1917,0.6987,0.6790,-0.0385,1.6738
0.1209,0.0114,0.2425,1.1768,0.2003,0.8444,0.7502,-0.0736,1.7201
0.0383,-0.0847,0.2703,1.2155,0.1933,0.6784,0.6864,0.0364,4.3174
0.0583,-0.0422,0.2232,1.1137,0.1557,0.5610,0.5263,-0.0307,1.2250
-0.0630,-0.1696,0.2332,1.0049,0.2177,0.7604,0.7560,0.1017,2.3140
-0.0323,-0.0068,0.0084,2.9756,0.3554,1.3010,1.3257,-0.0719,2.3473
-0.0616,-0.0372,0.0084,2.8587,0.3329,1.3944,1.3702,-0.0588,1.5725
-0.1055,-0.0810,0.0084,2.8670,0.3206,1.3944,1.3803,0.0232,2.7007
-0.1044,-0.0786,0.0049,2.8307,0.3318,1.3962,1.3918,0.0221,2.5176
-0.0895,-0.0645,0.0041,2.7061,0.3727,1.3707,1.3865,0.0128,3.4853
-0.0143,0.0124,0.0050,2.9123,0.3196,1.4506,1.4291,-0.0763,3.0161
-0.2114,-0.1854,0.0075,2.9752,0.3464,1.3523,1.4033,0.1182,2.3445
-0.0540,-0.0266,0.0039,2.9305,0.2861,1.3729,1.3930,-0.0414,1.9314
-0.1235,-0.0997,0.0069,2.7318,0.3274,1.3772,1.3610,0.0241,1.3919
-0.1824,-0.1559,0.0037,2.8331,0.3262,1.4015,1.4020,0.0782,1.1112
-0.0600,-0.0390,0.0075,2.4773,0.4021,1.4062,1.3885,-0.0215,1.4728
-0.2181,-0.1973,0.0062,2.3876,0.2473,1.3628,1.3681,0.1155,1.1232
-0.1095,-0.0951,0.0105,1.9668,0.3332,1.3654,1.3382,0.0227,2.8878
-0.0742,-0.0586,0.0047,1.7884,0.3129,1.2988,1.3143,-0.0080,3.7627
0.0432,-0.0402,0.1950,1.4112,0.2769,1.0376,0.9752,-0.0207,2.8176
0.1826,0.0798,0.2362,1.5221,0.1584,0.5972,0.4777,-0.1296,4.4222
-0.0621,-0.1476,0.1990,1.3991,0.2549,0.9171,0.9864,0.0722,4.5840
-0.0870,-0.1715,0.1933,1.2145,0.2474,0.9599,1.0019,0.0883,0.8866
0.0578,-0.0610,0.2597,1.1093,0.2016,0.8307,0.7931,-0.0168,1.7208
0.2418,0.1217,0.2656,1.2697,0.1844,0.7365,0.6394,-0.2007,3.3502
0.0976,-0.0133,0.2458,1.1973,0.2175,0.5600,0.5775,-0.0502,0.6430
0.1178,0.0213,0.2180,1.2500,0.1607,0.8244,0.7835,-0.0871,2.7710
-0.0183,0.0064,0.0108,3.0088,0.3686,1.4078,1.4156,-0.0603,1.7232
-0.1711,-0.1486,0.0111,2.8066,0.2970,1.3067,1.3457,0.0775,4.2089
-0.1040,-0.0742,0.0068,3.3189,0.3300,1.4533,1.4417,0.0224,2.1157
-0.1175,-0.0908,0.0086,3.1055,0.3223,1.3900,1.3990,0.0502,1.5475
-0.0183,0.0108,0.0064,3.2204,0.3291,1.3552,1.3586,-0.0737,3.7538
-0.1254,-0.0967,0.0046,3.0998,0.3141,1.4002,1.3968,0.0307,2.3918
-0.1231,-0.0948,0.0088,3.2707,0.2747,1.3798,1.3949,0.0165,7.1387
-0.2089,-0.1835,0.0061,2.8412,0.3430,1.3504,1.3793,0.0855,1.0809
-0.1119,-0.0849,0.0081,3.1026,0.3495,1.4136,1.3871,-0.0190,3.1982
-0.1389,-0.1133,0.0082,2.9666,0.3784,1.4404,1.4252,0.0318,1.9466
-0.1523,-0.1287,0.0058,2.6482,0.2957,1.3807,1.3647,0.0547,1.5289
-0.0669,-0.0471,0.0071,2.3434,0.2774,1.3565,1.3234,-0.0102,2.2382
-0.1184,-0.0995,0.0070,2.2394,0.3100,1.3075,1.3320,0.0195,1.9925
-0.1086,-0.0930,0.0045,1.7875,0.3220,1.3503,1.3200,0.0282,1.0272
-0.0182,-0.1539,0.2972,1.2874,0.2501,0.9015,0.9063,0.0892,2.3021
0.0675,-0.0830,0.3253,1.2165,0.2151,0.7088,0.7109,0.0164,2.2311
0.1834,0.0623,0.2621,0.9845,0.2721,1.0856,0.9762,-0.1222,3.3327
0.0699,-0.0490,0.2596,1.0931,0.2084,0.7751,0.7958,-0.0193,0.7206
0.0376,-0.0314,0.1631,1.2615,0.1755,0.5297,0.4771,-0.0097,1.7099
0.0262,-0.0980,0.2720,1.1817,0.1687,0.4994,0.5812,0.0307,1.4375
0.0011,-0.0818,0.1898,1.2010,0.2135,0.8215,0.8123,0.0048,1.7721
0.1333,0.0193,0.2519,1.1947,0.1802,0.8297,0.7333,-0.0716,2.2848
-0.0879,-0.0581,0.0093,3.4474,0.2792,1.3752,1.3395,-0.0140,2.6193
-0.1583,-0.1269,0.0061,3.4437,0.2571,1.3310,1.3473,0.0444,2.0405
-0.1095,-0.0802,0.0128,3.5772,0.3065,1.4673,1.4092,0.0118,4.1093
-0.0114,0.0123,0.0214,3.4412,0.3129,1.5073,1.3957,-0.1005,4.6392
0.0089,0.0342,0.0086,2.9645,0.2761,1.4460,1.3818,-0.0914,2.2958
-0.0164,0.0130,0.0077,3.3314,0.2969,1.3836,1.3879,-0.0825,3.8250
-0.1337,-0.1066,0.0044,2.9231,0.2568,1.3797,1.3637,0.0455,1.6040
-0.0350,-0.0101,0.0060,2.7893,0.3321,1.3114,1.3223,-0.0526,1.9883
-0.0305,-0.0078,0.0086,2.7015,0.3369,1.3665,1.3665,-0.0638,1.3448
-0.0149,0.0092,0.0075,2.7817,0.3459,1.3950,1.3621,-0.0796,4.1841
-0.1409,-0.1225,0.0064,2.1629,0.3456,1.2948,1.3281,0.0428,1.5106
-0.0832,-0.0634,0.0084,2.4025,0.3140,1.4121,1.4069,-0.0001,4.1256
-0.1110,-0.0938,0.0049,1.9675,0.2610,1.3620,1.3534,-0.0096,2.2197
-0.1476,-0.1302,0.0053,2.0051,0.3323,1.3748,1.4020,0.0668,3.8509
-0.0634,-0.0511,0.0056,1.5098,0.2759,1.2801,1.2868,0.0022,2.2156
0.0861,-0.0238,0.2410,1.0553,0.2301,0.9540,0.8883,-0.0482,3.2635
0.0694,-0.0491,0.2563,0.9655,0.2208,0.8545,0.8554,-0.0079,0.8289
-0.0147,-0.0790,0.1521,1.1830,0.3063,1.0855,1.0430,0.0292,2.2233
0.0614,-0.0429,0.2295,1.0435,0.2315,0.7682,0.7784,-0.0069,1.7095
0.0087,-0.0821,0.2024,1.0386,0.1698,0.7733,0.8282,0.0128,1.5827
0.0498,-0.0595,0.2444,1.2948,0.1489,0.6683,0.6643,-0.0316,1.0910
0.0324,-0.1041,0.2983,1.2644,0.2540,0.8136,0.7803,0.0349,0.9368
-0.1014,-0.0714,0.0066,3.3330,0.2558,1.3608,1.3632,0.0231,4.4665
-0.1673,-0.1382,0.0085,3.3344,0.2961,1.3605,1.3851,0.0618,2.0004
-0.1251,-0.0953,0.0062,3.2914,0.3036,1.3581,1.3698,0.0408,4.5665
-0.1300,-0.1030,0.0061,3.0028,0.2504,1.3781,1.3710,0.0105,2.3375
-0.0562,-0.0296,0.0063,2.9733,0.2765,1.3747,1.3680,-0.0029,2.4183
-0.0697,-0.0439,0.0056,2.8598,0.2838,1.3572,1.3480,-0.0472,1.5999
-0.1198,-0.0951,0.0044,2.6947,0.3427,1.3404,1.3751,0.0121,1.7984
-0.2090,-0.1817,0.0041,2.9284,0.3127,1.3409,1.3602,0.1060,2.1500
-0.2137,-0.1884,0.0043,2.7348,0.3173,1.3110,1.3347,0.1412,4.3795
-0.0483,-0.0276,0.0060,2.3697,0.3880,1.3175,1.3417,-0.0576,1.4890
-0.1616,-0.1391,0.0052,2.5030,0.3068,1.2884,1.3217,0.0720,3.5599
-0.1464,-0.1274,0.0054,2.1722,0.3397,1.3696,1.3638,0.0633,1.6327
-0.1464,-0.1280,0.0065,2.1633,0.3510,1.3428,1.3783,0.0894,5.2174
-0.0550,-0.0370,0.0080,2.2034,0.3167,1.3616,1.3891,-0.0073,3.5607
0.0093,0.0248,0.0059,1.8461,0.3328,1.3429,1.3183,-0.0835,1.6787
-0.0070,-0.0132,0.0445,1.6059,0.2667,1.2404,1.2252,-0.0507,0.7959
-0.0075,-0.1220,0.2526,1.1816,0.2207,0.7541,0.8575,0.0906,4.0413
0.0280,-0.0820,0.2392,0.9589,0.2068,0.8020,0.8298,0.0026,2.0185
-0.0999,-0.1807,0.1870,1.2744,0.2254,0.7377,0.7675,0.1336,1.0876
0.0133,-0.0976,0.2417,0.9895,0.2565,0.9371,0.8762,0.0391,3.2486
-0.0236,-0.1409,0.2595,1.2369,0.2656,0.8686,0.9407,0.0986,2.2865
-0.0342,-0.1282,0.2112,1.1656,0.2720,0.9098,0.9627,0.0852,3.0821
-0.0970,-0.0704,0.0080,3.0548,0.3725,1.4603,1.4514,0.0108,1.6165
-0.1379,-0.1107,0.0070,3.0696,0.3501,1.3891,1.4263,0.0412,2.8000
-0.0778,-0.0493,0.0072,3.2070,0.3271,1.3729,1.3856,-0.0066,3.6440
-0.1991,-0.1710,0.0054,3.0836,0.3125,1.3682,1.3883,0.0996,5.1423
-0.1270,-0.1001,0.0059,2.9804,0.3757,1.4084,1.4038,0.0125,2.3173
-0.1568,-0.1295,0.0058,3.0225,0.3045,1.3759,1.3885,0.0981,3.5329
-0.1685,-0.1399,0.0049,3.1098,0.3239,1.4386,1.4214,0.0669,1.7154
-0.1075,-0.0815,0.0062,2.9023,0.3373,1.3705,1.3862,0.0223,8.0110
-0.0219,0.0021,0.0049,2.6466,0.2853,1.3755,1.3967,0.0216,8.6762
-0.1127,-0.0900,0.0039,2.4565,0.2456,1.3928,1.3899,0.0446,1.9257
0.0369,0.0566,0.0078,2.3505,0.2850,1.3839,1.3635,-0.1171,2.6992
-0.0224,-0.0017,0.0038,2.2588,0.3152,1.3312,1.3141,-0.0520,1.3543
-0.0942,-0.0748,0.0047,2.1783,0.2498,1.2804,1.2894,0.0096,1.6436
-0.0491,-0.0319,0.0039,1.9172,0.2957,1.3503,1.3409,-0.0315,5.0052
-0.1823,-0.1665,0.0027,1.7200,0.2697,1.3192,1.3296,0.1150,3.6690
0.0475,-0.0229,0.1675,1.3290,0.2556,1.0991,1.0401,-0.0507,2.7066
0.0594,-0.0688,0.2797,1.1580,0.1683,0.7550,0.7193,0.0143,2.4493
-0.0605,-0.1546,0.2078,0.9827,0.2747,0.7808,0.9362,0.0899,4.3167
0.0379,-0.0942,0.2806,0.8191,0.2601,0.7892,0.8189,0.0381,1.2983
0.1623,0.0125,0.3157,0.8100,0.2336,0.7645,0.7308,-0.0767,1.1348
0.0746,-0.0216,0.2102,0.8961,0.2126,0.8554,0.8266,-0.0514,1.8698
0.0894,-0.0124,0.2200,0.8086,0.2363,0.7901,0.7744,-0.0267,1.3917
-0.0682,-0.0453,0.0046,2.5241,0.3498,1.4198,1.4175,-0.0167,11.6429
-0.0651,-0.0475,0.0068,2.0995,0.2931,1.3881,1.3676,-0.0130,3.3294
-0.1473,-0.1306,0.0113,2.2379,0.2969,1.3668,1.4234,0.0539,2.4071
-0.1897,-0.1715,0.0068,2.1672,0.3215,1.3436,1.3776,0.0843,1.8890
-0.0094,0.0112,0.0074,2.4353,0.2774,1.3596,1.3348,-0.0999,4.3758
-0.0872,-0.0663,0.0050,2.3376,0.3296,1.3334,1.3570,0.0057,2.8980
-0.0868,-0.0674,0.0074,2.3177,0.3216,1.3666,1.4037,-0.0167,1.7820
-0.0373,-0.0189,0.0129,2.4745,0.3439,1.3554,1.3677,-0.0409,3.2938
-0.0806,-0.0616,0.0068,2.2398,0.3065,1.4112,1.3592,-0.0061,3.8602
-0.1187,-0.0974,0.0035,2.3057,0.2657,1.3447,1.3513,0.0255,2.8022
0.0363,0.0553,0.0064,2.2146,0.2814,1.3310,1.2919,-0.1109,3.8312
-0.0185,-0.0028,0.0069,1.9150,0.3472,1.3449,1.3178,-0.0750,1.6109
-0.0551,-0.0402,0.0077,1.8726,0.3069,1.3353,1.3326,-0.0367,1.2746
-0.0872,-0.0741,0.0069,1.6487,0.2877,1.2757,1.3011,0.0349,3.6616
0.0063,0.0162,0.0052,1.2569,0.2703,1.3019,1.2991,-0.0890,1.6783
-0.0075,-0.0959,0.1984,1.0795,0.2497,0.9548,1.0276,0.0547,4.7862
-0.0008,-0.1068,0.2311,0.9531,0.1781,0.7829,0.7882,0.0587,4.1228
0.0289,-0.1037,0.2828,0.8762,0.1852,0.7450,0.7676,0.0432,1.1098
-0.0146,-0.1037,0.1952,0.8508,0.2268,0.8350,0.8027,0.0386,1.6288
0.0640,-0.0932,0.3327,0.9150,0.2100,0.8970,0.7447,0.0331,4.6752
0.1066,0.0268,0.1796,0.9968,0.1731,0.5736,0.5551,-0.0683,3.9808
0.1474,0.0477,0.2214,1.0979,0.1597,0.6309,0.5603,-0.1060,1.6976
-0.0726,-0.0546,0.0156,2.5756,0.2622,1.3869,1.3340,0.0029,2.6912
-0.1161,-0.0949,0.0085,2.5447,0.3067,1.3595,1.3842,0.0205,3.2521
-0.0839,-0.0608,0.0095,2.7905,0.2948,1.4348,1.3912,0.0214,5.8478
-0.0951,-0.0692,0.0052,2.8528,0.3329,1.4016,1.4231,-0.0051,2.1043
-0.1315,-0.1048,0.0054,2.9452,0.3331,1.4404,1.4344,0.0385,3.8070
-0.1554,-0.1305,0.0054,2.7514,0.3649,1.3574,1.3697,0.0460,1.9280
-0.1080,-0.0816,0.0036,2.8153,0.2676,1.3327,1.3445,0.0217,3.1043
-0.2051,-0.1822,0.0066,2.6205,0.3244,1.3563,1.3772,0.1001,1.6051
-0.0257,0.0007,0.0029,2.7796,0.2854,1.3327,1.3202,-0.0426,5.6775
-0.0764,-0.0533,0.0049,2.5574,0.3166,1.3686,1.3570,-0.0295,2.6121
-0.1604,-0.1388,0.0067,2.4903,0.2892,1.3798,1.3533,0.0614,3.3521
-0.1223,-0.1002,0.0064,2.5332,0.2740,1.3703,1.3622,0.0404,3.0476
-0.0073,0.0138,0.0056,2.3868,0.2725,1.2936,1.2898,-0.0302,8.2801
-0.0463,-0.0278,0.0052,2.1061,0.2914,1.2839,1.2951,-0.0398,2.6466
-0.0991,-0.0843,0.0031,1.6416,0.3253,1.2848,1.3031,0.0338,15.9578
-0.0267,-0.1124,0.2025,1.5640,0.2564,1.0006,1.0034,0.0183,1.7820
0.1465,0.0852,0.1484,1.2895,0.2546,1.1959,1.0827,-0.1261,4.9487
-0.0080,-0.0445,0.0974,1.2238,0.3161,1.1519,1.1595,-0.0153,1.7372
0.0412,-0.0734,0.2551,1.2955,0.1811,0.5050,0.6265,0.0155,1.7527
-0.0121,-0.0660,0.1356,1.3979,0.2274,0.8651,0.8422,-0.0161,1.8260
0.1668,0.0265,0.3075,1.3485,0.2086,0.8402,0.7522,-0.1086,1.9299
0.1247,0.0272,0.2199,1.2471,0.1887,0.6813,0.6657,-0.0720,4.4888
0.0285,-0.0984,0.2748,1.0586,0.2324,0.7898,0.7930,0.0294,1.8121
-0.1921,-0.1759,0.0216,2.7009,0.2481,1.2490,1.3717,0.1202,4.4460
-0.0679,-0.0451,0.0062,2.5957,0.2885,1.3066,1.3069,-0.0288,1.3103
-0.0432,-0.0223,0.0069,2.4408,0.3043,1.2887,1.3172,-0.0065,14.0242
-0.1385,-0.1201,0.0109,2.3808,0.3093,1.3183,1.3784,0.0657,3.2790
-0.0901,-0.0672,0.0058,2.5808,0.3044,1.3602,1.3438,-0.0031,1.8084
-0.1335,-0.1117,0.0047,2.4184,0.3281,1.3658,1.3696,0.0328,2.8092
-0.0805,-0.0566,0.0049,2.6341,0.2811,1.4069,1.4093,-0.0295,1.1859
-0.1158,-0.0922,0.0057,2.6454,0.2785,1.3630,1.3721,0.0211,4.2083
-0.0734,-0.0527,0.0062,2.3751,0.3114,1.3481,1.3539,-0.0020,4.1759
-0.0815,-0.0623,0.0060,2.2280,0.3065,1.3621,1.3379,0.0002,3.2653
-0.1020,-0.0823,0.0076,2.3507,0.2915,1.3919,1.3802,0.0356,4.1388
-0.0981,-0.0810,0.0061,2.0121,0.3619,1.3729,1.3958,0.0498,8.7651
0.0241,0.0394,0.0079,1.9199,0.2961,1.3679,1.3357,-0.0708,2.0939
-0.1930,-0.1791,0.0072,1.7480,0.3071,1.2733,1.3147,0.1163,2.0450
0.0617,0.0756,0.0050,1.6464,0.2826,1.3616,1.3448,-0.1160,5.4421
-0.1334,-0.1271,0.0176,1.5168,0.3052,1.1966,1.2784,0.0944,1.7589
0.0233,-0.0871,0.2436,1.1333,0.1879,0.8121,0.8628,0.0643,2.2895
0.1155,0.0281,0.1958,1.0552,0.2590,1.0008,0.9947,-0.0994,2.2649
0.1201,-0.0068,0.2737,0.9879,0.2564,0.8200,0.8098,-0.0532,3.1162
0.0120,-0.0842,0.2168,1.2218,0.2130,0.7394,0.7258,0.0171,2.4779
0.1263,-0.0008,0.2760,1.0875,0.2036,0.7617,0.7232,-0.0585,2.9832
0.0557,-0.0500,0.2310,0.9743,0.2003,0.8025,0.7967,-0.0072,4.0114
-0.1286,-0.1101,0.0107,2.3871,0.2932,1.2678,1.3022,0.0338,3.6726
-0.0298,-0.0120,0.0104,2.3004,0.2470,1.4326,1.3937,-0.0428,4.2663
-0.0490,-0.0318,0.0115,2.2919,0.3199,1.3946,1.3855,-0.0233,3.1090
-0.0692,-0.0470,0.0072,2.5764,0.3515,1.4567,1.4119,-0.0372,3.1211
0.0557,0.0778,0.0046,2.4472,0.2933,1.3366,1.3378,-0.1482,4.6686
-0.1111,-0.0899,0.0047,2.3569,0.3232,1.4236,1.4266,-0.0029,1.4980
0.0233,0.0468,0.0053,2.6150,0.2662,1.3726,1.3555,-0.1181,1.1875
-0.0371,-0.0163,0.0050,2.3283,0.2597,1.3913,1.3663,-0.0579,2.2659
-0.2755,-0.2575,0.0074,2.1660,0.2697,1.3181,1.3653,0.2022,3.6283
-0.1025,-0.0849,0.0063,2.0767,0.3550,1.4072,1.3726,0.0082,2.8359
-0.1123,-0.0939,0.0044,2.0623,0.3469,1.3515,1.3572,0.0232,1.5811
-0.1099,-0.0896,0.0030,2.1795,0.3246,1.3297,1.3253,0.0339,3.5257
-0.0789,-0.0620,0.0052,1.9512,0.2217,1.3003,1.3286,0.0506,3.3838
-0.1018,-0.0864,0.0051,1.7912,0.3039,1.3388,1.3341,0.0017,1.8129
-0.1495,-0.1379,0.0053,1.4196,0.2657,1.2970,1.2789,0.0855,1.9209
0.0143,0.0118,0.0290,1.1995,0.2876,1.2009,1.2173,-0.0423,1.2496
0.0310,-0.0753,0.2282,0.7836,0.2381,0.8261,0.8512,0.0365,2.0487
0.0646,-0.0394,0.2260,0.9050,0.2435,0.8792,0.8980,-0.0304,1.7652
0.0350,-0.0997,0.2899,1.0235,0.2316,0.8298,0.8505,0.0512,1.5603
-0.0103,-0.1114,0.2210,0.9364,0.2271,0.8699,0.9903,0.0812,5.2364
0.1216,0.0067,0.2475,0.8882,0.1873,0.7796,0.7675,-0.0432,2.8903
0.0449,-0.0633,0.2349,0.9320,0.2582,0.9620,0.9783,-0.0042,1.1305
0.0672,-0.0236,0.2034,1.0918,0.2108,0.7304,0.7660,-0.0196,1.5522
-0.0362,-0.0091,0.0065,3.0355,0.3782,1.4403,1.4447,-0.0145,6.8140
0.0050,0.0294,0.0066,2.7751,0.3390,1.3754,1.3780,-0.1198,2.4978
-0.0470,-0.0229,0.0067,2.7481,0.2948,1.4216,1.3923,-0.0411,5.0098
-0.0655,-0.0396,0.0065,2.9072,0.3312,1.4545,1.4210,-0.0345,3.4361
-0.2056,-0.1804,0.0053,2.7962,0.3283,1.4231,1.3957,0.0896,3.0432
-0.1301,-0.1039,0.0056,2.9018,0.2908,1.3957,1.3591,0.0536,2.3243
-0.1407,-0.1166,0.0041,2.6146,0.3191,1.3228,1.3280,0.0380,5.4335
-0.1077,-0.0821,0.0044,2.7767,0.3109,1.3930,1.4077,0.0234,2.1111
-0.1496,-0.1238,0.0050,2.8366,0.2583,1.3201,1.3343,0.0516,2.8753
-0.0914,-0.0677,0.0075,2.7421,0.3344,1.3376,1.3363,-0.0146,2.7897
0.0170,0.0369,0.0092,2.4541,0.3612,1.4224,1.3778,-0.0947,2.6665
-0.1980,-0.1764,0.0058,2.4475,0.2864,1.3080,1.3022,0.1270,3.4353
-0.1553,-0.1366,0.0061,2.1719,0.3702,1.3337,1.3277,0.0637,4.0146
-0.0010,0.0144,0.0046,1.7688,0.3188,1.2952,1.2921,-0.0624,2.5597
0.0963,0.0016,0.2191,1.4816,0.2237,0.8966,0.8852,-0.0576,3.3175
0.0621,-0.0313,0.2141,1.3659,0.1955,0.8194,0.8211,-0.0210,2.1609
0.0261,-0.0497,0.1798,1.4130,0.2067,0.9121,0.8878,-0.0138,2.5102
0.0977,-0.0240,0.2668,1.1741,0.2651,1.0013,0.9381,-0.0472,3.0184
0.1343,-0.0069,0.3060,1.1807,0.2178,0.6464,0.6266,-0.0583,3.0438
0.0562,-0.0821,0.2995,1.1380,0.2249,0.7378,0.7370,0.0225,2.2439
0.0487,-0.0263,0.1756,1.2803,0.2968,0.9711,1.0059,-0.0345,4.4702
0.0470,-0.0556,0.2325,1.3680,0.3150,0.9773,1.0108,-0.0168,1.9015
-0.0778,-0.0451,0.0049,3.5164,0.3445,1.4574,1.4501,-0.0404,5.3758
-0.0379,-0.0060,0.0041,3.3910,0.3238,1.3678,1.3693,-0.0424,6.4339
-0.0351,-0.0033,0.0043,3.3998,0.3254,1.3906,1.3760,-0.0794,3.7395
-0.0543,-0.0239,0.0076,3.4220,0.3251,1.4042,1.4295,-0.0633,4.3092
-0.2028,-0.1747,0.0035,2.9850,0.3130,1.3713,1.3505,0.0736,2.2721
-0.1825,-0.1545,0.0034,2.9659,0.2637,1.3606,1.3694,0.0718,2.0312
-0.0529,-0.0240,0.0053,3.1538,0.2922,1.3298,1.3064,-0.0543,3.2862
-0.0224,0.0040,0.0070,2.9908,0.2767,1.3813,1.3715,-0.0367,5.7947
-0.0483,-0.0235,0.0065,2.8005,0.3003,1.3547,1.3163,-0.0205,5.8447
-0.0480,-0.0264,0.0071,2.5156,0.2796,1.3547,1.3397,-0.0588,2.1627
-0.1002,-0.0804,0.0056,2.2635,0.2728,1.3123,1.3274,0.0214,3.4828
-0.0303,-0.0100,0.0057,2.3103,0.3528,1.3697,1.3725,-0.0590,1.5280
-0.1681,-0.1486,0.0051,2.2025,0.3210,1.2789,1.2714,0.0699,2.0459
-0.0882,-0.0712,0.0055,1.9743,0.2759,1.2463,1.2404,0.0047,1.8319
-0.0395,-0.0778,0.1033,1.3391,0.2779,1.1233,1.1266,0.0426,2.2257
0.0496,-0.0015,0.1251,1.1429,0.2168,1.0280,0.9574,-0.0548,2.1297
0.0263,-0.0358,0.1475,1.1595,0.3206,0.9462,0.9653,-0.0012,3.7058
0.0623,-0.0401,0.2305,1.2760,0.2084,0.8076,0.8366,-0.0316,2.2654
0.0023,-0.0990,0.2307,1.4003,0.2211,0.8850,0.9461,0.0262,2.0029
0.0664,-0.0548,0.2671,1.2281,0.2293,0.8571,0.8222,-0.0301,1.5038
0.0622,-0.0048,0.1607,1.3386,0.2844,1.0470,0.9816,-0.0733,1.5128
0.0884,-0.0273,0.2549,1.1746,0.2076,0.7267,0.7167,-0.0475,2.3382
-0.2092,-0.1765,0.0067,3.6086,0.2875,1.4375,1.4217,0.1251,3.8903
-0.1285,-0.1003,0.0048,3.0559,0.3299,1.3668,1.3782,0.0200,3.9446
-0.1254,-0.0937,0.0041,3.3804,0.2631,1.3486,1.3560,0.0172,1.6560
-0.0993,-0.0773,0.0064,2.5212,0.3582,1.3608,1.3893,0.0040,3.3013
