loss,actor_loss,critic_loss,mean_entropy,mean_reward,mean_value,mean_returns,mean_advantage,gradient_norm
-0.0060,-0.0261,0.0645,1.2080,0.2268,0.9794,0.9733,-0.0515,0.7799
-0.0349,-0.0359,0.0263,1.2096,0.3211,1.0957,1.1145,-0.0005,2.2720
-0.0027,-0.0054,0.0288,1.1716,0.3171,1.2002,1.2312,-0.0387,1.1725
-0.0155,-0.0102,0.0129,1.1831,0.2852,1.3134,1.2512,-0.0501,2.7499
0.0785,0.0256,0.1306,1.2449,0.2792,1.2253,1.1529,-0.0196,3.1893
0.1189,0.0906,0.0831,1.3177,0.3532,1.2353,1.2430,-0.1240,1.5391
-0.0080,-0.0185,0.0454,1.2240,0.2886,1.1953,1.1536,-0.0491,5.0463
0.0433,0.0376,0.0317,1.0252,0.2745,1.0823,1.0746,-0.1126,1.2166
-0.0796,-0.0729,0.0080,1.0714,0.2668,1.1207,1.1101,0.0123,1.2198
-0.0840,-0.0776,0.0097,1.1254,0.2610,1.1588,1.1737,0.0206,5.3914
0.0561,0.0652,0.0051,1.1637,0.2948,1.1907,1.2205,-0.1057,1.7631
0.0278,0.0307,0.0150,1.0512,0.3104,1.1675,1.1927,-0.0812,1.4706
0.0248,0.0022,0.0649,0.9910,0.2356,1.0280,0.9783,-0.0572,2.1669
-0.0409,-0.0813,0.0965,0.7886,0.3182,1.0465,1.0542,0.0185,0.5843
-0.0782,-0.0812,0.0248,0.9405,0.2419,1.0643,1.0377,0.0178,1.3844
-0.1029,-0.1035,0.0201,0.9367,0.2811,1.1253,1.1339,0.0540,1.1409
0.0184,0.0141,0.0284,0.9966,0.2094,1.0006,0.9943,-0.0998,0.7975
-0.0064,-0.0058,0.0219,1.1463,0.2581,1.2163,1.1995,-0.0570,1.2376
-0.0486,-0.0396,0.0051,1.1637,0.2857,1.2826,1.2670,-0.0011,1.9339
0.0489,0.0485,0.0302,1.4709,0.2155,1.1526,1.1176,-0.0902,1.7779
-0.0355,-0.0280,0.0114,1.3134,0.3561,1.2662,1.2694,-0.0460,2.0291
-0.0100,-0.0283,0.0577,1.0511,0.2603,1.0476,1.0374,-0.0377,0.8485
-0.0172,-0.0418,0.0702,1.0425,0.3060,1.1450,1.0401,0.0036,1.9415
0.0216,-0.0194,0.1028,1.0371,0.2134,0.9717,0.9245,-0.0600,1.8708
-0.0130,-0.0323,0.0584,0.9932,0.2321,1.0324,0.9817,-0.0493,0.6943
-0.1026,-0.1038,0.0252,1.1471,0.2694,1.1190,1.1152,0.0776,8.0004
-0.0889,-0.0789,0.0132,1.6664,0.2980,1.4157,1.3448,0.0623,5.9438
-0.0359,-0.0338,0.0197,1.1876,0.3247,1.1758,1.1443,-0.0327,1.1217
0.0197,0.0032,0.0533,1.0110,0.2375,1.1106,1.0839,-0.0421,1.6213
-0.0837,-0.1192,0.0883,0.8625,0.1921,0.8539,0.8687,0.0509,1.4150
-0.0541,-0.0749,0.0645,1.1441,0.2507,1.0116,1.0118,0.0161,1.3249
-0.0107,-0.0168,0.0324,1.0030,0.2440,1.0986,1.1049,-0.0460,1.3663
-0.1600,-0.1806,0.0582,0.8541,0.3104,1.0085,1.0285,0.1297,5.0845
0.0234,-0.0027,0.0716,0.9679,0.2645,0.9921,0.9611,-0.0628,0.6444
-0.0392,-0.0681,0.0750,0.8521,0.2708,1.0719,1.1148,0.0121,0.7941
-0.0887,-0.0945,0.0330,1.0706,0.3167,1.1004,1.1155,0.0491,0.5729
-0.0786,-0.0932,0.0500,1.0462,0.2681,1.0106,1.0339,0.0084,1.0102
-0.0450,-0.0478,0.0291,1.1714,0.2673,1.0951,1.0899,0.0100,2.7309
-0.0420,-0.0334,0.0067,1.1989,0.2530,1.1025,1.1146,-0.0171,0.9170
0.0184,0.0092,0.0435,1.2510,0.2342,1.0320,1.0468,-0.0812,2.9475
0.0513,0.0407,0.0435,1.1224,0.2919,1.1161,1.0894,-0.0867,6.9554
-0.0233,-0.0353,0.0489,1.2462,0.2482,1.1152,1.0874,-0.0348,0.9990
-0.0240,-0.0225,0.0220,1.2463,0.2900,1.1776,1.1419,-0.0273,1.3201
-0.0208,-0.0268,0.0374,1.2665,0.2475,1.2011,1.1711,-0.0418,1.1354
-0.0709,-0.0729,0.0274,1.1749,0.2557,1.1100,1.1019,-0.0032,0.8436
-0.0379,-0.0459,0.0366,1.0298,0.2793,1.0390,1.1044,0.0200,7.4390
-0.1380,-0.1566,0.0572,0.9981,0.2261,0.9052,0.9593,0.0973,0.5555
-0.0762,-0.0908,0.0515,1.1182,0.2397,1.0145,1.0445,0.0191,1.3117
0.1087,0.1110,0.0226,1.3605,0.3168,1.2446,1.3172,-0.0828,8.6574
-0.0628,-0.0555,0.0091,1.1850,0.3036,1.1662,1.1950,-0.0220,1.1104
-0.0662,-0.0798,0.0483,1.0482,0.3011,1.1283,1.1332,0.0304,2.3060
-0.1553,-0.1511,0.0126,1.0511,0.3213,1.2037,1.2106,0.1091,0.9436
-0.0838,-0.0805,0.0171,1.1801,0.2828,1.1817,1.1523,-0.0067,1.0576
0.0209,0.0294,0.0056,1.1265,0.2908,1.2285,1.2174,-0.0676,1.1339
0.0264,0.0161,0.0424,1.0864,0.2451,0.9807,1.0326,-0.0802,1.5379
-0.1125,-0.1054,0.0102,1.2164,0.3079,1.1776,1.1623,0.0325,1.3935
-0.0179,-0.0384,0.0594,0.9137,0.2381,1.0768,1.0908,-0.0355,0.6781
-0.0284,-0.0257,0.0193,1.2369,0.3626,1.1971,1.2105,-0.0187,1.5268
-0.1069,-0.1004,0.0104,1.1661,0.2631,1.1705,1.2156,0.0585,1.1512
-0.1155,-0.1080,0.0076,1.1302,0.3198,1.2075,1.1936,0.0855,1.5331
-0.0451,-0.0399,0.0103,1.0299,0.2714,1.2431,1.2204,-0.0158,1.1422
-0.1099,-0.1461,0.0902,0.8911,0.2358,0.9492,0.9977,0.0909,1.0441
0.0818,0.0455,0.0914,0.9432,0.2549,1.1832,1.0733,-0.1024,1.4936
0.0191,0.0161,0.0257,0.9879,0.2853,1.1875,1.1900,-0.0649,0.9222
-0.0619,-0.0785,0.0531,1.0026,0.2611,1.0596,1.0691,0.0288,0.9111
0.0412,0.0151,0.0704,0.9095,0.2374,1.1302,1.0781,-0.0942,2.1404
-0.0162,-0.0189,0.0239,0.9259,0.3126,1.2544,1.2600,-0.0041,1.3064
-0.0717,-0.0694,0.0163,1.0379,0.2761,1.1395,1.1450,0.0015,0.6799
-0.1207,-0.1152,0.0089,0.9962,0.2480,1.0785,1.0805,0.0526,0.8974
0.0145,0.0049,0.0382,0.9504,0.2669,1.1252,1.1373,-0.0674,0.4314
